mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
0.03721437454223633,0.007315670080356435,0.006114053726196289,0.0016726417235200085,0.0002456459215250753,{'alpha': np.float64(0.0002456459215250753)},-1.0366525850286945,-1.0307161799729452,-1.0428786339118317,-1.0633974393460555,-1.0156248138811723,-1.0378539304281398,0.015647637698558366,62,8.690146923065186,0.032961368560791016
0.030072021484375,0.0034097243000813385,0.006788444519042969,0.002583800930143932,49.35296209402104,{'alpha': np.float64(49.35296209402104)},-1.0446072061186389,-1.0411138326782519,-1.0525588585481136,-1.0722304434729613,-1.0238811008249171,-1.0468782883285765,0.015762347825824474,95,8.690146923065186,0.032961368560791016
0.04777688980102539,0.02064759850673662,0.0059932231903076175,0.0026160790917849944,62.20025976819163,{'alpha': np.float64(62.20025976819163)},-1.0463883828957963,-1.0435870647329046,-1.0541408573073339,-1.0742275015652416,-1.0254015137180343,-1.0487490640438621,0.015846446741860316,97,8.690146923065186,0.032961368560791016
0.02840714454650879,0.004530686262414447,0.007811594009399414,0.0016711009851357852,7.085721663941605,{'alpha': np.float64(7.085721663941605)},-1.0378506475694982,-1.0315871687250495,-1.0452539625928088,-1.0645677629980195,-1.0165543231407683,-1.0391627730052289,0.015828894880997993,84,8.690146923065186,0.032961368560791016
0.052765178680419925,0.027062852547680746,0.004818487167358399,0.0018388628959269359,0.006724850206557251,{'alpha': np.float64(0.006724850206557251)},-1.0366525199614545,-1.0307138604831347,-1.0428797128385052,-1.0633967890428355,-1.0156216671388267,-1.0378529098929516,0.01564860138628099,35,8.690146923065186,0.032961368560791016
0.04550151824951172,0.015502510129362755,0.014023542404174805,0.010057264580549683,0.0003855073690026182,{'alpha': np.float64(0.0003855073690026182)},-1.0366525835672464,-1.030716129752428,-1.0428786571311397,-1.0633974252239502,-1.0156247457512269,-1.0378539082851983,0.015647658540418444,58,8.690146923065186,0.032961368560791016
0.05776424407958984,0.027899911065911203,0.006434059143066407,0.0018993908553319202,1.274671157821506,{'alpha': np.float64(1.274671157821506)},-1.0367238982757638,-1.030481760289281,-1.0431899864029068,-1.0633938075153422,-1.0153024645163753,-1.0378183833999337,0.01577939781506469,10,8.690146923065186,0.032961368560791016
0.07657604217529297,0.04204423412200863,0.008317518234252929,0.001687315180883367,0.04374364439939081,{'alpha': np.float64(0.04374364439939081)},-1.0366522507470244,-1.0307008811052,-1.0428860043382717,-1.0633932258587586,-1.0156040552524748,-1.037847283460346,0.015654036233659626,22,8.690146923065186,0.032961368560791016
0.0353790283203125,0.0016337333004590934,0.005277872085571289,0.0008513888001383902,0.0005397956855996448,{'alpha': np.float64(0.0005397956855996448)},-1.036652581957965,-1.0307160743593715,-1.0428786827491656,-1.0633974096494663,-1.01562467060404,-1.0378538838640017,0.01564768153011643,54,8.690146923065186,0.032961368560791016
0.03810420036315918,0.00922817481254421,0.02078099250793457,0.02732242705695193,0.09355380606452186,{'alpha': np.float64(0.09355380606452186)},-1.0366521594927887,-1.030684137421577,-1.0428948042962356,-1.063388833721191,-1.0155813262583155,-1.0378402522380217,0.015661161142896063,18,8.690146923065186,0.032961368560791016
0.035993337631225586,0.002638043919263732,0.00543055534362793,0.001959398120403032,0.00016081669283634674,{'alpha': np.float64(0.00016081669283634674)},-1.0366525859163211,-1.0307162104361218,-1.0428786198303006,-1.0633974479132604,-1.0156248552079568,-1.037853943860792,0.015647625056634203,67,8.690146923065186,0.032961368560791016
0.04975061416625977,0.026442939925035137,0.01877284049987793,0.024094621293374776,28.57080075040724,{'alpha': np.float64(28.57080075040724)},-1.041696288202028,-1.036971582596749,-1.0498832860833214,-1.0689316705188834,-1.0212291479611146,-1.0437423950724192,0.015678564285839695,92,8.690146923065186,0.032961368560791016
0.03549890518188477,0.0078767790013133,0.006333351135253906,0.0014278542555344173,0.003570095960030952,{'alpha': np.float64(0.003570095960030952)},-1.0366525509703914,-1.030714988062,-1.0428791866693017,-1.0633971046792026,-1.0156231968938547,-1.03785340545495,0.015648132629246612,41,8.690146923065186,0.032961368560791016
0.05463032722473145,0.03492188426813506,0.012914133071899415,0.007123190417052346,0.944351568796268,{'alpha': np.float64(0.944351568796268)},-1.0366916309160747,-1.03050637503661,-1.0430938114187924,-1.0633744552050854,-1.0153380081351122,-1.037800856142335,0.015754641985020378,2,8.690146923065186,0.032961368560791016
0.053012418746948245,0.026334901738905975,0.009253501892089844,0.0051046557349144605,0.007417652034871836,{'alpha': np.float64(0.007417652034871836)},-1.0366525133224516,-1.0307136133151347,-1.0428798286000922,-1.0633967199809493,-1.0156213318072427,-1.037852801405174,0.015648704209451438,33,8.690146923065186,0.032961368560791016
0.03536467552185059,0.007432908699766395,0.008183622360229492,0.0025553775941361497,0.1319496149042567,{'alpha': np.float64(0.1319496149042567)},-1.036652296762766,-1.0306717819166538,-1.0429018426192371,-1.0633857560329698,-1.015564546457466,-1.0378352447578185,0.015666509559771332,16,8.690146923065186,0.032961368560791016
0.05385370254516601,0.00865568130462322,0.017735624313354494,0.010449814762041916,0.1906609163818847,{'alpha': np.float64(0.1906609163818847)},-1.0366528473329963,-1.0306537921019185,-1.0429130206733839,-1.063381554825162,-1.0155401012568563,-1.0378282632380635,0.01567445228545554,12,8.690146923065186,0.032961368560791016
0.05945296287536621,0.025715522506738375,0.013713788986206055,0.005754293848637878,0.0012856617791467942,{'alpha': np.float64(0.0012856617791467942)},-1.0366525742214352,-1.0307158066911355,-1.042878806646284,-1.0633973344228023,-1.0156243074792284,-1.0378537658921771,0.015647792637799043,46,8.690146923065186,0.032961368560791016
0.04318084716796875,0.005448477615817652,0.0057658195495605465,0.0016254020442819498,65.6912864093918,{'alpha': np.float64(65.6912864093918)},-1.0468805314639875,-1.0442616597948642,-1.054579974483931,-1.074776309164051,-1.0258210310426485,-1.0492639011898965,0.01587081993390721,98,8.690146923065186,0.032961368560791016
0.04369664192199707,0.012268556180405475,0.010862922668457032,0.009402724675455781,4.475040191350905,{'alpha': np.float64(4.475040191350905)},-1.037281846408873,-1.0308980688334002,-1.0443245403958665,-1.0639430768878642,-1.0157820148216787,-1.0384459094695366,0.01585333346405822,81,8.690146923065186,0.032961368560791016
