mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_min_split_gain,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_time_s
1.3553009033203125,0.16427643403157252,0.004416036605834961,0.0005636101122893974,0.9583054382694077,0.07630553347731676,10,41,0.278206434570451,984,42,0.6044173792778172,0.5398410913016731,0.6812244898939077,"{'colsample_bytree': np.float64(0.9583054382694077), 'learning_rate': np.float64(0.07630553347731676), 'max_depth': 10, 'min_child_samples': 41, 'min_split_gain': np.float64(0.278206434570451), 'n_estimators': 984, 'num_leaves': 42, 'reg_alpha': np.float64(0.6044173792778172), 'reg_lambda': np.float64(0.5398410913016731), 'subsample': np.float64(0.6812244898939077)}",-0.25292420202059346,-0.26589281950944493,-0.28167254639168327,-0.28010395492561413,-0.26386643070607385,-0.2688919907106819,0.010754276377122347,45,133.17761945724487
1.0217848777770997,0.019077546092109612,0.006316518783569336,0.0014090751236465928,0.9771414282231924,0.0948298199732804,8,31,0.3521871356061031,1181,64,0.295633685837714,0.10549425983027061,0.782613828193164,"{'colsample_bytree': np.float64(0.9771414282231924), 'learning_rate': np.float64(0.0948298199732804), 'max_depth': 8, 'min_child_samples': 31, 'min_split_gain': np.float64(0.3521871356061031), 'n_estimators': 1181, 'num_leaves': 64, 'reg_alpha': np.float64(0.295633685837714), 'reg_lambda': np.float64(0.10549425983027061), 'subsample': np.float64(0.782613828193164)}",-0.2514520541400077,-0.2659743635282869,-0.278829867677162,-0.2841837281977021,-0.2627426193747171,-0.2686365265835752,0.011685469850748984,39,133.17761945724487
2.162354040145874,0.027098949258692023,0.006293964385986328,0.0010687362130251913,0.6873761748867334,0.06747649218055493,11,20,0.12973800840210958,847,81,0.11005192452767676,0.22793516254194168,0.7708431154505025,"{'colsample_bytree': np.float64(0.6873761748867334), 'learning_rate': np.float64(0.06747649218055493), 'max_depth': 11, 'min_child_samples': 20, 'min_split_gain': np.float64(0.12973800840210958), 'n_estimators': 847, 'num_leaves': 81, 'reg_alpha': np.float64(0.11005192452767676), 'reg_lambda': np.float64(0.22793516254194168), 'subsample': np.float64(0.7708431154505025)}",-0.2571377865471432,-0.27543535449583073,-0.28518690421500553,-0.2918672476861199,-0.2654603339628438,-0.27501752538138863,0.012637475676483654,90,133.17761945724487
0.771653127670288,0.04372263556924654,0.004761552810668946,0.0018222113957012062,0.9272059063689972,0.1341095874884515,11,17,0.21363576775017679,817,56,0.6924360328902703,0.2694123337985215,0.6976502088991097,"{'colsample_bytree': np.float64(0.9272059063689972), 'learning_rate': np.float64(0.1341095874884515), 'max_depth': 11, 'min_child_samples': 17, 'min_split_gain': np.float64(0.21363576775017679), 'n_estimators': 817, 'num_leaves': 56, 'reg_alpha': np.float64(0.6924360328902703), 'reg_lambda': np.float64(0.2694123337985215), 'subsample': np.float64(0.6976502088991097)}",-0.2590405804156005,-0.2768543894541007,-0.28717368062121007,-0.28339445353470594,-0.2741664393328693,-0.2761259086716973,0.009707354484438357,94,133.17761945724487
1.7782363414764404,0.20510893113202444,0.007254219055175782,0.0013876006988240445,0.6673164168691722,0.03781463293596053,6,21,0.10071291833014567,885,22,0.30087830981676966,0.2848404943774676,0.6147547789418131,"{'colsample_bytree': np.float64(0.6673164168691722), 'learning_rate': np.float64(0.03781463293596053), 'max_depth': 6, 'min_child_samples': 21, 'min_split_gain': np.float64(0.10071291833014567), 'n_estimators': 885, 'num_leaves': 22, 'reg_alpha': np.float64(0.30087830981676966), 'reg_lambda': np.float64(0.2848404943774676), 'subsample': np.float64(0.6147547789418131)}",-0.2555171959471119,-0.26526960495451835,-0.2812343559815154,-0.2787616462699845,-0.26037924497170045,-0.2682324096249661,0.010119708482415909,32,133.17761945724487
1.062610101699829,0.1831836070634702,0.005894660949707031,0.002126985805708151,0.8438257335919588,0.08040185348432922,11,32,0.11145858569464458,724,20,0.23956189066697242,0.1448948720912231,0.7957811041110252,"{'colsample_bytree': np.float64(0.8438257335919588), 'learning_rate': np.float64(0.08040185348432922), 'max_depth': 11, 'min_child_samples': 32, 'min_split_gain': np.float64(0.11145858569464458), 'n_estimators': 724, 'num_leaves': 20, 'reg_alpha': np.float64(0.23956189066697242), 'reg_lambda': np.float64(0.1448948720912231), 'subsample': np.float64(0.7957811041110252)}",-0.2540619637338508,-0.26592956774227205,-0.2753642169122644,-0.27365774783864505,-0.2616417954409909,-0.2661310583336046,0.007845500576498165,4,133.17761945724487
2.819355535507202,0.2279375234560377,0.006602191925048828,0.0013966962356616903,0.9942601816442402,0.04130829072672506,9,20,0.1478617824245618,900,57,0.3677831327192532,0.6323058305935795,0.8534118843043579,"{'colsample_bytree': np.float64(0.9942601816442402), 'learning_rate': np.float64(0.04130829072672506), 'max_depth': 9, 'min_child_samples': 20, 'min_split_gain': np.float64(0.1478617824245618), 'n_estimators': 900, 'num_leaves': 57, 'reg_alpha': np.float64(0.3677831327192532), 'reg_lambda': np.float64(0.6323058305935795), 'subsample': np.float64(0.8534118843043579)}",-0.2527176434249949,-0.2779515179629009,-0.2882837313481835,-0.282761478655779,-0.26662629386512415,-0.2736681330513965,0.01267408812392569,84,133.17761945724487
4.531562042236328,0.3835639177197453,0.009404850006103516,0.0022789151573469,0.8143098736299034,0.018543465508161244,6,18,0.12831202598869434,825,99,0.040775141554763916,0.5908929431882418,0.871025744736913,"{'colsample_bytree': np.float64(0.8143098736299034), 'learning_rate': np.float64(0.018543465508161244), 'max_depth': 6, 'min_child_samples': 18, 'min_split_gain': np.float64(0.12831202598869434), 'n_estimators': 825, 'num_leaves': 99, 'reg_alpha': np.float64(0.040775141554763916), 'reg_lambda': np.float64(0.5908929431882418), 'subsample': np.float64(0.871025744736913)}",-0.25085919571356924,-0.2644601347711473,-0.28043201228403164,-0.28043095939443297,-0.26199608600749646,-0.2676356776341355,0.011408810872466531,16,133.17761945724487
1.1013963222503662,0.02794646934598239,0.006319570541381836,0.001064181517710711,0.6066351315711425,0.08181395874489215,8,29,0.25806911616378,1319,52,0.3975720210875223,0.5177513505274801,0.9350840423629312,"{'colsample_bytree': np.float64(0.6066351315711425), 'learning_rate': np.float64(0.08181395874489215), 'max_depth': 8, 'min_child_samples': 29, 'min_split_gain': np.float64(0.25806911616378), 'n_estimators': 1319, 'num_leaves': 52, 'reg_alpha': np.float64(0.3975720210875223), 'reg_lambda': np.float64(0.5177513505274801), 'subsample': np.float64(0.9350840423629312)}",-0.2551792953373216,-0.27431530165241313,-0.27988315509268324,-0.284169584262661,-0.2609585965490211,-0.27090118657882,0.011085262991255411,67,133.17761945724487
0.841331958770752,0.11271365247452621,0.006044864654541016,0.001750580769295851,0.8702760468157122,0.11528241788611582,7,32,0.21657918953102634,797,26,0.659984046034179,0.8172222002012158,0.822080324639785,"{'colsample_bytree': np.float64(0.8702760468157122), 'learning_rate': np.float64(0.11528241788611582), 'max_depth': 7, 'min_child_samples': 32, 'min_split_gain': np.float64(0.21657918953102634), 'n_estimators': 797, 'num_leaves': 26, 'reg_alpha': np.float64(0.659984046034179), 'reg_lambda': np.float64(0.8172222002012158), 'subsample': np.float64(0.822080324639785)}",-0.25386626748330926,-0.2667664838083096,-0.2816328085141293,-0.27560821157874826,-0.26618190224432126,-0.26881113472576357,0.009434384878633538,41,133.17761945724487
