mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_border_count,param_colsample_bylevel,param_depth,param_grow_policy,param_iterations,param_l2_leaf_reg,param_learning_rate,param_min_data_in_leaf,param_random_strength,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_time_s,final_model_training_time_s
40.37944583892822,6.537807088474335,0.0375882148742675,0.0203481163418378,177,0.9232511569169686,8,SymmetricTree,1139,3.841543016677358,0.0190512151742138,22,0.3652023676817254,0.7731968930137251,"{'border_count': 177, 'colsample_bylevel': np.float64(0.9232511569169686), 'depth': 8, 'grow_policy': 'SymmetricTree', 'iterations': 1139, 'l2_leaf_reg': np.float64(3.841543016677358), 'learning_rate': np.float64(0.019051215174213872), 'min_data_in_leaf': 22, 'random_strength': np.float64(0.3652023676817254), 'subsample': np.float64(0.7731968930137251)}",-0.2468217268182208,-0.2624417750817835,-0.279704919380129,-0.2860632152745016,-0.2525564440140198,-0.265517616113731,0.0151683240712342,20,1215.4231193065643,5.797320127487183
9.942532587051392,1.187917180758916,0.0146877288818359,0.0036473360802139,87,0.9936678574825026,8,Depthwise,1275,4.1556931299863145,0.1242216955312472,30,0.7451033620305648,0.9006772178989298,"{'border_count': 87, 'colsample_bylevel': np.float64(0.9936678574825026), 'depth': 8, 'grow_policy': 'Depthwise', 'iterations': 1275, 'l2_leaf_reg': np.float64(4.1556931299863145), 'learning_rate': np.float64(0.12422169553124726), 'min_data_in_leaf': 30, 'random_strength': np.float64(0.7451033620305648), 'subsample': np.float64(0.9006772178989298)}",-0.2599818749456588,-0.2711840256585008,-0.284094429908743,-0.290892512443979,-0.2589226353053864,-0.2730150956524536,0.0127606330301356,86,1215.4231193065643,5.797320127487183
24.162653112411498,4.410913709888941,0.0198996067047119,0.004264513643236,246,0.7690555804724666,8,Lossguide,691,4.227361479535839,0.0315666019110573,28,0.5699445139909429,0.7838681025390275,"{'border_count': 246, 'colsample_bylevel': np.float64(0.7690555804724666), 'depth': 8, 'grow_policy': 'Lossguide', 'iterations': 691, 'l2_leaf_reg': np.float64(4.227361479535839), 'learning_rate': np.float64(0.03156660191105734), 'min_data_in_leaf': 28, 'random_strength': np.float64(0.5699445139909429), 'subsample': np.float64(0.7838681025390275)}",-0.2497607960634287,-0.2652304138930299,-0.2776174891525859,-0.2826967196512796,-0.2542179891172521,-0.2659046815755152,0.0127813994619089,25,1215.4231193065643,5.797320127487183
5.697455406188965,2.3459943700195707,0.0122991561889648,0.0021048240409654,55,0.8110476100766333,6,SymmetricTree,779,2.6537515233525686,0.0879147450253235,31,1.063619977089253,0.955902836640208,"{'border_count': 55, 'colsample_bylevel': np.float64(0.8110476100766333), 'depth': 6, 'grow_policy': 'SymmetricTree', 'iterations': 779, 'l2_leaf_reg': np.float64(2.6537515233525686), 'learning_rate': np.float64(0.0879147450253235), 'min_data_in_leaf': 31, 'random_strength': np.float64(1.063619977089253), 'subsample': np.float64(0.955902836640208)}",-0.2490556154825577,-0.2687676938458856,-0.2788683053764344,-0.2900614114031522,-0.2563197724502117,-0.2686145597116484,0.0148246031370773,53,1215.4231193065643,5.797320127487183
15.232828903198245,2.6541134221279523,0.017905569076538,0.0026001824541924,240,0.7917091057861545,6,Lossguide,627,2.8634343354702465,0.0642037200214208,3,0.6700611700893649,0.7291529481312305,"{'border_count': 240, 'colsample_bylevel': np.float64(0.7917091057861545), 'depth': 6, 'grow_policy': 'Lossguide', 'iterations': 627, 'l2_leaf_reg': np.float64(2.8634343354702465), 'learning_rate': np.float64(0.06420372002142083), 'min_data_in_leaf': 3, 'random_strength': np.float64(0.6700611700893649), 'subsample': np.float64(0.7291529481312305)}",-0.2517101310832742,-0.267547417655294,-0.2784762076567162,-0.2844284869848662,-0.2528866794245056,-0.2670097845609313,0.0131812032631335,34,1215.4231193065643,5.797320127487183
6.441752433776856,1.2420485091868911,0.0166127681732177,0.0028591379353412,81,0.9013430550472152,7,Lossguide,654,2.476452942094694,0.05338261463579,40,0.797015740995268,0.9107452251961328,"{'border_count': 81, 'colsample_bylevel': np.float64(0.9013430550472151), 'depth': 7, 'grow_policy': 'Lossguide', 'iterations': 654, 'l2_leaf_reg': np.float64(2.476452942094694), 'learning_rate': np.float64(0.053382614635790075), 'min_data_in_leaf': 40, 'random_strength': np.float64(0.797015740995268), 'subsample': np.float64(0.9107452251961328)}",-0.2509507313745991,-0.2616031119136471,-0.2813547979192891,-0.2810942646512372,-0.2523103602321883,-0.2654626532181922,0.0133819451849126,19,1215.4231193065643,5.797320127487183
6.231326532363892,1.26041952460661,0.0128682136535644,0.0045518800978976,225,0.8658459930723723,7,Lossguide,1037,5.050566973395904,0.1350608477870155,13,0.1815941804002403,0.7015554588321959,"{'border_count': 225, 'colsample_bylevel': np.float64(0.8658459930723723), 'depth': 7, 'grow_policy': 'Lossguide', 'iterations': 1037, 'l2_leaf_reg': np.float64(5.050566973395904), 'learning_rate': np.float64(0.13506084778701555), 'min_data_in_leaf': 13, 'random_strength': np.float64(0.18159418040024036), 'subsample': np.float64(0.7015554588321959)}",-0.2511422965061327,-0.2686754789267766,-0.2793389656004501,-0.2922801180284899,-0.2561869644903751,-0.2695247647104449,0.0150376725730668,61,1215.4231193065643,5.797320127487183
3.2922408103942877,0.748259101104576,0.0109082221984863,0.0045910319613271,85,0.9394885536900324,6,Depthwise,899,1.2538426551969848,0.1379925723425989,15,0.475582952639944,0.7281945819522606,"{'border_count': 85, 'colsample_bylevel': np.float64(0.9394885536900325), 'depth': 6, 'grow_policy': 'Depthwise', 'iterations': 899, 'l2_leaf_reg': np.float64(1.2538426551969848), 'learning_rate': np.float64(0.13799257234259898), 'min_data_in_leaf': 15, 'random_strength': np.float64(0.475582952639944), 'subsample': np.float64(0.7281945819522606)}",-0.2566890539143317,-0.2669806062693666,-0.2820843987444829,-0.2966284774767896,-0.2575422455965597,-0.2719849564003061,0.0153421114268184,81,1215.4231193065643,5.797320127487183
5.282674884796142,0.8353036293213079,0.0236435413360595,0.0113073652908605,240,0.7107826821390226,6,Depthwise,1074,5.909204441552656,0.1308400253104045,22,0.350251360515864,0.711650420328827,"{'border_count': 240, 'colsample_bylevel': np.float64(0.7107826821390226), 'depth': 6, 'grow_policy': 'Depthwise', 'iterations': 1074, 'l2_leaf_reg': np.float64(5.909204441552656), 'learning_rate': np.float64(0.1308400253104045), 'min_data_in_leaf': 22, 'random_strength': np.float64(0.35025136051586403), 'subsample': np.float64(0.711650420328827)}",-0.2536163715725358,-0.2691917654488634,-0.2835096013748937,-0.2832809133162188,-0.2614162222782091,-0.2702029747981441,0.0118443552588903,65,1215.4231193065643,5.797320127487183
17.326966094970704,5.050944739718053,0.0206297874450683,0.0054204294031622,64,0.8080571924233788,9,SymmetricTree,1492,5.139345018937943,0.0457314373729612,44,0.7228904758190002,0.7256042394981304,"{'border_count': 64, 'colsample_bylevel': np.float64(0.8080571924233788), 'depth': 9, 'grow_policy': 'SymmetricTree', 'iterations': 1492, 'l2_leaf_reg': np.float64(5.139345018937943), 'learning_rate': np.float64(0.04573143737296128), 'min_data_in_leaf': 44, 'random_strength': np.float64(0.7228904758190002), 'subsample': np.float64(0.7256042394981304)}",-0.2520004617285221,-0.2675770968540196,-0.2775959788766422,-0.2834283845955463,-0.2543736581083705,-0.2669951160326201,0.0123847500435698,33,1215.4231193065643,5.797320127487183
