mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
64.68876204490661,1.8896800427538216,2.6210744380950928,0.12233332146850696,6,1.0,70,3,5,1046,"{'max_depth': 6, 'max_features': 1.0, 'max_leaf_nodes': 70, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 1046}",-0.27574805433002747,-0.2599822802691019,-0.2820817473233575,-0.2895049378103217,-0.27179982502773387,-0.27582336895210846,0.009934659480085843,40,2472.2187995910645,9.684081792831421
12.29312891960144,0.7827807010484357,2.457084560394287,0.0916509833037455,6,sqrt,53,5,7,598,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 53, 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 598}",-0.28963711019890914,-0.269658606416472,-0.2974727684007295,-0.30775188869743236,-0.2980910929395527,-0.29252229333061913,0.01279477837676565,79,2472.2187995910645,9.684081792831421
15.013681077957154,1.2150627918356003,2.522530460357666,0.40036723445053507,9,sqrt,46,8,18,801,"{'max_depth': 9, 'max_features': 'sqrt', 'max_leaf_nodes': 46, 'min_samples_leaf': 8, 'min_samples_split': 18, 'n_estimators': 801}",-0.28232473615099335,-0.2634797999890432,-0.29034326243912073,-0.29918277926357767,-0.28779563025758176,-0.2846252416200633,0.011891938913621423,61,2472.2187995910645,9.684081792831421
29.162273645401,1.1312067103205494,1.7871947288513184,0.2743299806295669,10,0.5,69,1,2,755,"{'max_depth': 10, 'max_features': 0.5, 'max_leaf_nodes': 69, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 755}",-0.2726125915229529,-0.25805097829272194,-0.2798425465457241,-0.28457903164020826,-0.2746920547580138,-0.27395544055192417,0.008975705747749469,28,2472.2187995910645,9.684081792831421
18.109547472000123,1.9888756087318593,1.2727228164672852,0.41091427356712346,8,log2,34,6,4,1371,"{'max_depth': 8, 'max_features': 'log2', 'max_leaf_nodes': 34, 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 1371}",-0.29712643859725324,-0.2780775592790499,-0.30422298114376783,-0.3155946128128818,-0.3050875950095933,-0.30002183736850924,0.012455982654544475,84,2472.2187995910645,9.684081792831421
12.91225848197937,0.7542592773614833,1.0916260719299316,0.5614246632733926,11,log2,41,6,3,1138,"{'max_depth': 11, 'max_features': 'log2', 'max_leaf_nodes': 41, 'min_samples_leaf': 6, 'min_samples_split': 3, 'n_estimators': 1138}",-0.2910027373304779,-0.2714358446619593,-0.29842882108498725,-0.3092527958879067,-0.29742637484368073,-0.29350931476180236,0.012497384628671681,80,2472.2187995910645,9.684081792831421
13.615965414047242,0.25251309870499294,1.2141510486602782,0.19862449916772207,8,log2,11,1,9,1428,"{'max_depth': 8, 'max_features': 'log2', 'max_leaf_nodes': 11, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 1428}",-0.3669345639154096,-0.3578543041765527,-0.38372649844912043,-0.3890599943023059,-0.39089826623177465,-0.37769472541503263,0.01303310019398639,100,2472.2187995910645,9.684081792831421
49.27416501045227,0.6465015795615486,4.0970179557800295,1.0224927271949507,6,0.5,57,7,11,1258,"{'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 57, 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 1258}",-0.2711788547401699,-0.2543760743184617,-0.27981128053853455,-0.2851204922559989,-0.2731601596602887,-0.2727293723026908,0.010422346255188808,19,2472.2187995910645,9.684081792831421
46.92693538665772,5.9264910629070515,2.9005914688110352,0.6312721822853763,7,0.5,59,9,14,1327,"{'max_depth': 7, 'max_features': 0.5, 'max_leaf_nodes': 59, 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 1327}",-0.2697003091592788,-0.2548303011240908,-0.27920672063182567,-0.28388473132014713,-0.2716941639933661,-0.2718632452457417,0.009932480300694846,10,2472.2187995910645,9.684081792831421
16.99884581565857,1.5924201027404186,2.9323858261108398,0.5254966075649126,7,sqrt,45,4,2,1275,"{'max_depth': 7, 'max_features': 'sqrt', 'max_leaf_nodes': 45, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1275}",-0.28444092448777725,-0.26613365834779346,-0.2926870097881491,-0.30165730599415824,-0.29078878655018664,-0.2871415370336129,0.011860746356146515,67,2472.2187995910645,9.684081792831421
